event_id,event_slug,event_title,event_endDate,market_id,condition_id,market_slug,market_question,ticker,ticker_source,threshold,week_monday,week_friday,week_sunday,expiry_date_utc,resolution_time_utc,yes_token_id,no_token_id,enable_order_book,active,closed,schema_version
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663119,0x1859370bb07336a009ebacc7a27f998fb9a1c1270091c96fd1955d4e588fb13e,amzn-above-220-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $220?,AMZN,slug,220.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,75641447885963460925673252683660256540102343129778510326846761753877011366550,44185020444683957079031883495429958177261560991794325347838762832485561319049,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663120,0xf32ae10f82eae5faae5ecfb88e3d108925e54ed4d384ce22218a87f63cd1ef89,amzn-above-225-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $225?,AMZN,slug,225.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,86599564969859476817383949414146552787897727328042321538108997838985649378423,36053378369413051192580693242763690760587797971054047274809623295962038452027,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663121,0xd0f19fba7f9fffd4fb67cc9d0a12e82927e544fb2a8efd24f1df7b381f6db5e0,amzn-above-230-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $230?,AMZN,slug,230.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,26963809519361833793320369005529549466188717175439726216967214937679857271881,74501245156095165015901140198467612718285375260170842659989922114855975722465,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663122,0x256249a5228d35296aa1aa24aff484c5d028b8200bf3d072b6ab7227ed4c4df7,amzn-above-235-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $235?,AMZN,slug,235.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,52091533000739549882148041734539526106615122723097899319479356801005687597851,44106061625435588536216629375876160350421631610655335063980468685868979284726,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663123,0x75842e162241dd0fd8f17940a5729cd17272eb8a0312fc91b4a3bbc20f10021c,amzn-above-240-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $240?,AMZN,slug,240.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,106108299415195187923148657868554921437281897788418348290584794340938705901358,52265400400550969058730995096117159788212520303241978773886129169155193875970,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663124,0x2365aaab27f2b1a263fb8618d4f1d5cd05e6839a74b77ce41e1765866b671fae,amzn-above-245-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $245?,AMZN,slug,245.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,56324171956562013176289387901595454611977822635409705594380858712663405983413,82691560564304331259552648166831990650567115613591690986430874949680287616457,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663125,0xf15f7af34526ea1211a5e12cfc743384ce9b4e2ee098f14897b52242fd052a92,amzn-above-250-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $250?,AMZN,slug,250.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,9379484367692072838937419862455700535085642571258917117580635390221439523974,49076322081229810477919832613064534826494992776345685487513971863494753234782,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663126,0xc90852ad5df1a6ba8c892bb30028433ef290eee3d54b3ec75f88b2776e5dea4e,amzn-above-255-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $255?,AMZN,slug,255.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,67440888378061031188195965594699152621138771321714300776592295756318237504368,81326022782543195625292567519386027686471823075883142888059087378385702251624,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663127,0xd0621a51a501f199ce0142eb124b2a0bc04448550f8ca8a773a506367d5975d3,amzn-above-260-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $260?,AMZN,slug,260.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,41937182626467785751897920794669458753648494184764116114046333423362586780939,109857715355013514064114372660093937590322296789019640783226215346320915233902,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663128,0xe614163f7894cfa5b7fc1e3d623800d73fee78faba6575daa31d4ab370c24e74,amzn-above-265-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $265?,AMZN,slug,265.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,45045270152791885631745311067787840075816197041132627687116482573589784182535,37501577898462649215122518427494714721468418239001800322644170893963005724339,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663129,0x3b5c4fcbf4ebcf8a2de2a097573fd4e06300d990079619cc63f44c5a9a986b40,amzn-above-270-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $270?,AMZN,slug,270.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,36166569167206217470344132932606135142797037442828068781897527303271754740343,41295598626118379738101427503864610093470688972807545243264719749504436705263,True,True,True,pm_weekly_markets_v1.0
72234,amzn-above-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above___?,2025-11-14,663130,0x25911250939c1a7e4f97e81248457dafa067e073a768ee693f63f10f20631580,amzn-above-275-on-november-14-2025,Will Amazon (AMZN) finish week of November 10 above $275?,AMZN,slug,275.0,2025-11-10,2025-11-14,2025-11-16,2025-11-14T00:00:00Z,2025-11-14T23:59:59Z,94910409149937035041965187124117715309834616822653030353091276024858635226423,583270988667114267935233567313739625023165215914424142106878693865105089946,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690005,0xdd78e507003a644ce04d1fe7b961c6b2fe4499dc761223b95904ead89d3f9cf3,amzn-above-205-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $205?,AMZN,slug,205.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,22217877873293793081224605693156756124684871144109593415476546772434000554222,99239501392674854192959094540275052566494746964832159866231527958373036285933,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690006,0x2298c5701ec0e248bf247f2180bf7c52c4cb91e59c7c5bd131ebdd5eb3eabc1e,amzn-above-210-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $210?,AMZN,slug,210.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,43330191744768693859675426910849716183874126070189437186325148511733046908939,66442678783535413069648127951754881586665984564432543412629612161215322421442,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690007,0x1be194cc519200d36700ef2387e0d76d44067e97231bfa6faae0b9ca36941213,amzn-above-215-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $215?,AMZN,slug,215.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,40529585072972832884707044176654820930092617130925515424032317160683760894982,76646149956002593999192364366003610778482812396473790059852095418087743252092,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690008,0xc390e367bbc89eecb053c58be1a81a7886b7ae8dfd3a85c08feb51142a4e53ea,amzn-above-220-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $220?,AMZN,slug,220.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,55767914260935031975506849988443402374244075182658507352166073490871285204844,1131387440739823775372578940523610920963238865214321842125563122485232013141,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690009,0x5cf1d5e7c799398046f6fce61327f9dd563ec82922924cf50aa44d8f991a10c3,amzn-above-225-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $225?,AMZN,slug,225.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,66284623826682185577885854655161973678250669576812764577639393590052269617973,42465487934506779694526832092408260393808760230466066603300729380245465602164,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690010,0x7c477fbd95a10d7032867aa9d69fb38795bff8612af1659fb7bf2e4637864f11,amzn-above-230-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $230?,AMZN,slug,230.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,3387857797215894383693586995901657409459750923268584086650386359884592646719,21685787637912165135436768797694905361259124290755350094640394970554316658562,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690011,0xfdf26dcad5206edf8aafdd2374ae819ea6044e9bd11a0607a20ed440b26d97ce,amzn-above-235-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $235?,AMZN,slug,235.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,60919316471881571970143834850344168452332262311727430193442959844168586598479,42604563752181862797044852430745897143028644130843105206787344185067833947473,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690012,0x7f883558172513dcccd1a2d6e94baea4bd48916336e839ce0cc6381004e29b2c,amzn-above-240-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $240?,AMZN,slug,240.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,46698016343538229719417261212118026649964711097731937710212213575665634289734,63994772290041466060738753263937441284998558484052993741017055811852759188793,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690013,0x33230873b02076accff9697f3d6cec242fe062c5716c94f45e789e370bc9816b,amzn-above-245-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $245?,AMZN,slug,245.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,111825836168279751236477787901082328993531503806759983730735224999630105322621,94470641568349312158754942965840048341123771019826001554873732650627160868776,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690014,0xec388ce18979c8707f81cfd7b6dabab9c6add10160631416fe31c02c3de2fa9d,amzn-above-250-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $250?,AMZN,slug,250.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,39659518900680156852938552094671940363960127107834537518944148441186095190348,54742188144129823780156192869523679794021840711141684557330129353680776541076,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690015,0x705047ed02428989c8b6fc1ce71cd0872be608827dbc13acf78186f729d59c31,amzn-above-255-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $255?,AMZN,slug,255.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,31279226194373968161484264532399683233975421522277372906638222770949408621062,52410979559448829208169489008656108482762924227491295261173203512897752528248,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690016,0xe615c1dddb0b0a23ef74635acd3e3edac70d5cab8f7bafa73be598640dbec300,amzn-above-260-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $260?,AMZN,slug,260.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,23935353587606560702041841174475444933640442257564830938070785390116541073620,63260453737013279701379242539315704801029013634696086838026673393380622453277,True,True,True,pm_weekly_markets_v1.0
84760,amzn-above-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above___?,2025-11-21,690017,0xfd383df0890371c3335e5f829558d79ff07804277355fd4c1ea53ae16f48c4dd,amzn-above-265-on-november-21-2025,Will Amazon (AMZN) finish week of November 17 above $265?,AMZN,slug,265.0,2025-11-17,2025-11-21,2025-11-23,2025-11-21T00:00:00Z,2025-11-21T23:59:59Z,88657444761323151482411176163621036209774015988268890122151739433929854596131,107017128437524670272925246278887734403531559871728737811152195508652035871940,True,True,True,pm_weekly_markets_v1.0
87181,amzn-above-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above___?,2025-11-28,695962,0xdce7e61e4dd50fa781b27c8e407d66066ed570ee442b3251c7c8230162375ba3,amzn-above-185-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above $185?,AMZN,slug,185.0,2025-11-24,2025-11-28,2025-11-30,2025-11-28T00:00:00Z,2025-11-28T23:59:59Z,47431666494091026047819061848985205163780552903378758960756855311446788087167,33674142569407883627714365623099781199877196760183110547336164971697580743981,True,True,True,pm_weekly_markets_v1.0
87181,amzn-above-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above___?,2025-11-28,695970,0xa9fa38acddd0958a5ef5a7cf59389cc5be3ad61057a1abba42350b5afcc217ad,amzn-above-195-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above $195?,AMZN,slug,195.0,2025-11-24,2025-11-28,2025-11-30,2025-11-28T00:00:00Z,2025-11-28T23:59:59Z,96223501610379306563221564926023521502312567367517975319271531695348291578348,27022858311458978904124427441860592678896841278127225836564489564285002404398,True,True,True,pm_weekly_markets_v1.0
87181,amzn-above-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above___?,2025-11-28,695975,0xabbca9a0f3cf694228aae377addf5cad712b8633d1999d398d7a7d70de00ef37,amzn-above-205-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above $205?,AMZN,slug,205.0,2025-11-24,2025-11-28,2025-11-30,2025-11-28T00:00:00Z,2025-11-28T23:59:59Z,74864254341394672411638644318880955992923842975082604925403858501794410007958,65221603018352097938075052430641956875025037991104323888395133459636648280101,True,True,True,pm_weekly_markets_v1.0
87181,amzn-above-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above___?,2025-11-28,695980,0xd604eefb977a40ca96ea24e597e5db34580bbcff82ab1e01d73bc0079bdfe396,amzn-above-215-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above $215?,AMZN,slug,215.0,2025-11-24,2025-11-28,2025-11-30,2025-11-28T00:00:00Z,2025-11-28T23:59:59Z,6900488538909844182528843376978725782739493212092404245581667710811823818980,113063866024405786298114122198792808130274761529916130994060301692139725986432,True,True,True,pm_weekly_markets_v1.0
87181,amzn-above-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above___?,2025-11-28,695985,0xd91daeb8af188a87ef8b06225520d2dc33a1aa97c045ac674bf9a1d092be966c,amzn-above-225-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above $225?,AMZN,slug,225.0,2025-11-24,2025-11-28,2025-11-30,2025-11-28T00:00:00Z,2025-11-28T23:59:59Z,105839452940056765108058540341492332470924272794395677714522876082130890371093,17892010407118542013875078986942632779797664713210702132914710211266165297955,True,True,True,pm_weekly_markets_v1.0
87181,amzn-above-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above___?,2025-11-28,695990,0xc9e8acd517b371001b769564f8c04a1aa205479dc82d4288caaa800d40eb2797,amzn-above-235-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above $235?,AMZN,slug,235.0,2025-11-24,2025-11-28,2025-11-30,2025-11-28T00:00:00Z,2025-11-28T23:59:59Z,55360328630446937253681055890400331827148841761246671937862732225429452367609,101246809215218485439217677395573707829029468272270421831419457183527491131140,True,True,True,pm_weekly_markets_v1.0
87181,amzn-above-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above___?,2025-11-28,695995,0x077998e59ad3b0f6327b4341f5c3338c548c28e79fae1471e1a9a2e37c3eace0,amzn-above-245-on-november-28-2025,Will Amazon (AMZN) finish week of November 24 above $245?,AMZN,slug,245.0,2025-11-24,2025-11-28,2025-11-30,2025-11-28T00:00:00Z,2025-11-28T23:59:59Z,25776603134587795610062156511205824624013987029371594765777879810101048984028,3812643692440403052373729045286857191114390949341758121266978666938251286787,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740694,0x22187e4fead2b19b2dacd36d70bf05ac899a50a50a93f1b1551aa274dfaeef1d,amzn-above-200-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $200?,AMZN,slug,200.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,38455644315458609727883032614241871263322979196730924058092052064434220370957,4585997420752567535291047394544997530306523356476035970096764076683712049562,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740695,0x187a4dda40c6d1b96e931c1ee1981f8ba4cc5f01ee78df10800422f68ec61b4f,amzn-above-205-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $205?,AMZN,slug,205.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,11218438739147020248834997317491655052981041625272215732947012034150358240243,6724260218098384597369697221032813132695657702937746466064153799324881586858,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740696,0xd7e6c92945165878b23635149f25f3a9ba817b30300e78fe0c3ba39ffdb31067,amzn-above-210-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $210?,AMZN,slug,210.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,90971371067588808066634569363886055950364220357869636623568006124958408975578,104014596784449860574734436341025220074099254328678339573586147559146207631543,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740697,0x221abf3d46f14ae307efc5e3b3f5360a54be2354ae25b89195c89c80aa90a901,amzn-above-215-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $215?,AMZN,slug,215.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,16524352599224249647080102289230728197217891457133570698768790801233624143411,45646211264697318648824883671027057845738912506072586957912491528741803721442,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740698,0x28ce0fbd39332aabb528949618106c2aa7a710fa58fbb65c135bc5af9c55b44d,amzn-above-220-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $220?,AMZN,slug,220.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,31988651799217571835072758565062605319828341144108216972508681441788280174413,73894624775224428508210471556417886873492287604407056782086423687774598434439,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740699,0x4e5cf840a77652d797a70ecd179cab8ff61712a56d7c7f6d263a0d94f195fc7c,amzn-above-225-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $225?,AMZN,slug,225.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,93656885914909571883577684012998051760901506515558002987569448596024123741520,28934868750173621524150320747452863520415114829221685231198925107193125701522,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740700,0x14ee52c3c4faa602bb0181ebe233dada69e3420e32c8e138618913d4b4973df4,amzn-above-230-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $230?,AMZN,slug,230.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,59191842429603273369093683594276844520871337325945959756511504623720102226621,12391910980705055434909866684028620876229693064120492373922500730867806798187,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740701,0x7d2ab26810ba7f214c18be11b182d2a8e9ea0a9c432177559627d369928624f9,amzn-above-235-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $235?,AMZN,slug,235.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,28718873237453258433370006389767260145078885904096794768977736062477256108325,39136191248948974740255846738815699619903016014620811032361901440049661492569,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740702,0x7d727f7c229cbe7ce3b19b25ff4f493c4b1240e56915eaeb20d197cb633449d2,amzn-above-240-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $240?,AMZN,slug,240.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,12023697078354701283443886183334934133605894406829253132931512684027038944571,19767663964349566569799272418056153794829419533045907171005611911886365503372,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740703,0x2119d5998fb760e5aa8d064f2149a25bdac8d17b9138b6f9b0f8c4cef76c406b,amzn-above-245-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $245?,AMZN,slug,245.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,97413696189003094614101483175174915378807536485793217785232123629722366310347,40235767334156365164317514124973842687849089907968190912697626892435796753933,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740704,0xe8236835f31176b81400e4567c0865b766840dc220b377242c97193c1f5e726f,amzn-above-250-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $250?,AMZN,slug,250.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,82850551984591239972258279023951424940883097001501662126952440996639382779831,100837563322281100300642802758342160613268794422671325769181476401611679463792,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740705,0x75ef9b04f952429865980752258b21f3b6ea509c8b8bdc86e67c3ba4f8950643,amzn-above-255-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $255?,AMZN,slug,255.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,33069386130283097414840572293049434261476586836925105122653148050359499704748,63138945577779442658325405632121713979082048208108101041856085832739066105706,True,True,True,pm_weekly_markets_v1.0
92869,amzn-above-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above___?,2025-12-05,740706,0x32afc3a433dbc8c0ca0e0f01dc4f0d7fe5b432335bf6fc5a31be47c3ba3d7e70,amzn-above-260-on-december-5-2025,Will Amazon (AMZN) finish week of December 1 above $260?,AMZN,slug,260.0,2025-12-01,2025-12-05,2025-12-07,2025-12-05T00:00:00Z,2025-12-05T23:59:59Z,111536521709980321609235345335864046780804398272371223534222824615262044874359,72835009028787046157584467754726218861563308755924111716859133138536061902262,True,True,True,pm_weekly_markets_v1.0
98304,amzn-above-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above___?,2025-12-12,839671,0x1b25a0d6b8be8221208614e3e49dc15469ca035669da010415e22a3be5ebae5b,amzn-above-200-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above $200?,AMZN,slug,200.0,2025-12-08,2025-12-12,2025-12-14,2025-12-12T00:00:00Z,2025-12-12T23:59:59Z,66139389396493558666415043620005067611625161903770622412378186931656853478204,76838772342454052856602125883817704390869708628481026941435440532356788720283,True,True,True,pm_weekly_markets_v1.0
98304,amzn-above-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above___?,2025-12-12,839672,0xcba946c8ad6854a0d66929761eed197d034905327eb0d9ec196b8485fa434e8f,amzn-above-205-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above $205?,AMZN,slug,205.0,2025-12-08,2025-12-12,2025-12-14,2025-12-12T00:00:00Z,2025-12-12T23:59:59Z,74450817526708362617845792789843103951015694732926806398340767507940678289329,99646283082084357756186800767592121528674427124701766329327228710661918817450,True,True,True,pm_weekly_markets_v1.0
98304,amzn-above-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above___?,2025-12-12,839673,0xc603b6cdcbe5875d0667a94490bf2dacc937f977b91cffd24bfb865bcbf92ba8,amzn-above-210-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above $210?,AMZN,slug,210.0,2025-12-08,2025-12-12,2025-12-14,2025-12-12T00:00:00Z,2025-12-12T23:59:59Z,19082607929915340880697433589874975018198806227696889697248446857884362089139,2209499980927302712449217053796497174976674965564624323256566468116005148086,True,True,True,pm_weekly_markets_v1.0
98304,amzn-above-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above___?,2025-12-12,839674,0xbda04909f18e7fe8951788420bd3e3c9046787cc871e07f4da44a58fc69227a3,amzn-above-215-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above $215?,AMZN,slug,215.0,2025-12-08,2025-12-12,2025-12-14,2025-12-12T00:00:00Z,2025-12-12T23:59:59Z,114146599006155461741182978021427218884770670728278781417072029014839335601236,65185086366300244321380592935656290483483433652174659238923497512182033726049,True,True,True,pm_weekly_markets_v1.0
98304,amzn-above-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above___?,2025-12-12,839675,0x49ae4752b12b2726a07e5272306d87bf064b4f4d7831fa16dff573308e8ce5f2,amzn-above-220-on-december-12-2025,Will Amazon (AMZN) finish week of December 8 above $220?,AMZN,slug,220.0,2025-12-08,2025-12-12,2025-12-14,2025-12-12T00:00:00Z,2025-12-12T23:59:59Z,73588506872182980207590325634809671748150655774471316225120664532782478026880,18679530749340824195830021038264943202790119786811410899274927914604601341142,True,True,True,pm_weekly_markets_v1.0
